"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2019/03/21 00:00:00","EDT","LONGIL","61762","28.64","3.18","-2.57","1"
"2019/03/21 01:00:00","EDT","LONGIL","61762","28.35","3.23","-3.13","1"
"2019/03/21 02:00:00","EDT","LONGIL","61762","27.54","2.78","-3.2","1"
"2019/03/21 03:00:00","EDT","LONGIL","61762","27.31","2.58","-3.37","1"
"2019/03/21 04:00:00","EDT","LONGIL","61762","27.7","2.78","-2.69","1"
"2019/03/21 05:00:00","EDT","LONGIL","61762","30.75","3.41","-1.26","1"
"2019/03/21 06:00:00","EDT","LONGIL","61762","40.35","4.84","-0.17","1"
"2019/03/21 07:00:00","EDT","LONGIL","61762","44.72","5.39","0","1"
"2019/03/21 08:00:00","EDT","LONGIL","61762","40.47","4.61","-0.65","1"
"2019/03/21 09:00:00","EDT","LONGIL","61762","40.71","5.39","-0.57","1"
"2019/03/21 10:00:00","EDT","LONGIL","61762","38.77","5.04","-1.41","1"
"2019/03/21 11:00:00","EDT","LONGIL","61762","37.65","4.9","-2.35","1"
"2019/03/21 12:00:00","EDT","LONGIL","61762","36.48","4.56","-3.76","1"
"2019/03/21 13:00:00","EDT","LONGIL","61762","37.45","4.09","-6.66","1"
"2019/03/21 14:00:00","EDT","LONGIL","61762","34.51","4.46","-3.18","1"
"2019/03/21 15:00:00","EDT","LONGIL","61762","35.57","4.48","-3.8","1"
"2019/03/21 16:00:00","EDT","LONGIL","61762","37.83","4.08","-6.9","1"
"2019/03/21 17:00:00","EDT","LONGIL","61762","38.83","4.29","-6.16","1"
"2019/03/21 18:00:00","EDT","LONGIL","61762","39.94","4.96","-5.09","1"
"2019/03/21 19:00:00","EDT","LONGIL","61762","43.6","5.94","-2.52","1"
"2019/03/21 20:00:00","EDT","LONGIL","61762","40.73","5.05","-4.31","1"
"2019/03/21 21:00:00","EDT","LONGIL","61762","36.16","5","-1.39","1"
"2019/03/21 22:00:00","EDT","LONGIL","61762","31.72","4.26","-1.47","1"
"2019/03/21 23:00:00","EDT","LONGIL","61762","29.69","4","-0.53","1"
"2019/03/22 00:00:00","EDT","LONGIL","61762","28.43","3.68","-0.08","1"
"2019/03/22 01:00:00","EDT","LONGIL","61762","27.78","3.49","-1.17","1"
"2019/03/22 02:00:00","EDT","LONGIL","61762","26.83","3.17","-1","1"
"2019/03/22 03:00:00","EDT","LONGIL","61762","26.67","3.01","-1.05","1"
"2019/03/22 04:00:00","EDT","LONGIL","61762","26.72","2.85","-0.84","1"
"2019/03/22 05:00:00","EDT","LONGIL","61762","29.34","3.58","0","1"
"2019/03/22 06:00:00","EDT","LONGIL","61762","39.22","5.2","0","1"
"2019/03/22 07:00:00","EDT","LONGIL","61762","42.89","5.53","0","1"
"2019/03/22 08:00:00","EDT","LONGIL","61762","41.7","5.39","-1.08","1"
"2019/03/22 09:00:00","EDT","LONGIL","61762","41.72","5.98","-0.14","1"
"2019/03/22 10:00:00","EDT","LONGIL","61762","41.25","5.86","-0.1","1"
"2019/03/22 11:00:00","EDT","LONGIL","61762","40.97","5.53","-2.5","1"
"2019/03/22 12:00:00","EDT","LONGIL","61762","38.39","4.47","-5.11","1"
"2019/03/22 13:00:00","EDT","LONGIL","61762","39.41","3.87","-10.07","1"
"2019/03/22 14:00:00","EDT","LONGIL","61762","37.31","3.85","-8.59","1"
"2019/03/22 15:00:00","EDT","LONGIL","61762","36.71","3.65","-9.64","1"
"2019/03/22 16:00:00","EDT","LONGIL","61762","36.56","3.65","-9.03","1"
"2019/03/22 17:00:00","EDT","LONGIL","61762","39.48","4.05","-11.73","1"
"2019/03/22 18:00:00","EDT","LONGIL","61762","40.82","4.31","-12.03","1"
"2019/03/22 19:00:00","EDT","LONGIL","61762","51.64","5.41","-15.51","1"
"2019/03/22 20:00:00","EDT","LONGIL","61762","41.09","5.11","-5.95","1"
"2019/03/22 21:00:00","EDT","LONGIL","61762","40.42","4.1","-12.21","1"
"2019/03/22 22:00:00","EDT","LONGIL","61762","33.45","3.82","-6.46","1"
"2019/03/22 23:00:00","EDT","LONGIL","61762","30.86","4.1","-1.43","1"
"2019/03/23 00:00:00","EDT","LONGIL","61762","30.01","2.86","-6.1","1"
"2019/03/23 01:00:00","EDT","LONGIL","61762","28.06","2.76","-4.59","1"
"2019/03/23 02:00:00","EDT","LONGIL","61762","26.49","2.52","-3.78","1"
"2019/03/23 03:00:00","EDT","LONGIL","61762","26.38","2.36","-3.84","1"
"2019/03/23 04:00:00","EDT","LONGIL","61762","26.3","2.32","-3.79","1"
"2019/03/23 05:00:00","EDT","LONGIL","61762","27.08","2.9","-3.17","1"
"2019/03/23 06:00:00","EDT","LONGIL","61762","31.19","3.21","-7.02","1"
"2019/03/23 07:00:00","EDT","LONGIL","61762","33.36","3.58","-8.11","1"
"2019/03/23 08:00:00","EDT","LONGIL","61762","39.78","2.33","-18.48","1"
"2019/03/23 09:00:00","EDT","LONGIL","61762","42.2","2.7","-19.76","1"
"2019/03/23 10:00:00","EDT","LONGIL","61762","40.21","2.52","-18.86","1"
"2019/03/23 11:00:00","EDT","LONGIL","61762","39.6","2.42","-18.99","1"
"2019/03/23 12:00:00","EDT","LONGIL","61762","37.52","2.24","-17.67","1"
"2019/03/23 13:00:00","EDT","LONGIL","61762","34.77","2.04","-16.58","1"
"2019/03/23 14:00:00","EDT","LONGIL","61762","32.97","2.14","-15.12","1"
"2019/03/23 15:00:00","EDT","LONGIL","61762","32.84","2.14","-15.3","1"
"2019/03/23 16:00:00","EDT","LONGIL","61762","31.27","2.93","-9.55","1"
"2019/03/23 17:00:00","EDT","LONGIL","61762","32.69","3.03","-10.37","1"
"2019/03/23 18:00:00","EDT","LONGIL","61762","35.17","3.12","-11.14","1"
"2019/03/23 19:00:00","EDT","LONGIL","61762","40.64","3.65","-14.32","1"
"2019/03/23 20:00:00","EDT","LONGIL","61762","38.69","3.52","-13.42","1"
"2019/03/23 21:00:00","EDT","LONGIL","61762","38.65","3.27","-13.98","1"
"2019/03/23 22:00:00","EDT","LONGIL","61762","32.36","3.33","-8.11","1"
"2019/03/23 23:00:00","EDT","LONGIL","61762","30.25","3.45","-5.77","1"
"2019/03/24 00:00:00","EDT","LONGIL","61762","29.1","2.98","-5.13","1"
"2019/03/24 01:00:00","EDT","LONGIL","61762","27.54","2.93","-3.67","1"
"2019/03/24 02:00:00","EDT","LONGIL","61762","26.89","2.67","-3.55","1"
"2019/03/24 03:00:00","EDT","LONGIL","61762","26.53","2.61","-3.04","1"
"2019/03/24 04:00:00","EDT","LONGIL","61762","26.19","2.27","-3.97","1"
"2019/03/24 05:00:00","EDT","LONGIL","61762","26.73","2.85","-3.09","1"
"2019/03/24 06:00:00","EDT","LONGIL","61762","28.82","3.23","-4.61","1"
"2019/03/24 07:00:00","EDT","LONGIL","61762","31.12","3.42","-6.75","1"
"2019/03/24 08:00:00","EDT","LONGIL","61762","33.87","3.49","-7.97","1"
"2019/03/24 09:00:00","EDT","LONGIL","61762","34.71","4.19","-5.75","1"
"2019/03/24 10:00:00","EDT","LONGIL","61762","32.01","4.22","-2.22","1"
"2019/03/24 11:00:00","EDT","LONGIL","61762","31.8","3.87","-4.36","1"
"2019/03/24 12:00:00","EDT","LONGIL","61762","29.5","3.51","-4.35","1"
"2019/03/24 13:00:00","EDT","LONGIL","61762","26.89","3.32","-2.43","1"
"2019/03/24 14:00:00","EDT","LONGIL","61762","25.65","3.24","-1.5","1"
"2019/03/24 15:00:00","EDT","LONGIL","61762","27.58","3.32","-3.4","1"
"2019/03/24 16:00:00","EDT","LONGIL","61762","30.61","3.5","-5.77","1"
"2019/03/24 17:00:00","EDT","LONGIL","61762","35.17","3.79","-8.4","1"
"2019/03/24 18:00:00","EDT","LONGIL","61762","36.94","4.51","-5.06","1"
"2019/03/24 19:00:00","EDT","LONGIL","61762","44.61","5.62","-5.36","1"
"2019/03/24 20:00:00","EDT","LONGIL","61762","47.05","5.43","-9.71","1"
"2019/03/24 21:00:00","EDT","LONGIL","61762","41.24","4.72","-7.59","1"
"2019/03/24 22:00:00","EDT","LONGIL","61762","30.31","4.03","-0.31","1"
"2019/03/24 23:00:00","EDT","LONGIL","61762","27.86","3.44","-0.01","1"
