"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2019/01/03 01:00:00","LONGIL","61762","24.18","2.12","0","1"
"2019/01/03 01:05:00","LONGIL","61762","24.21","2.08","0","1"
"2019/01/03 01:10:00","LONGIL","61762","21.17","1.82","0","1"
"2019/01/03 01:15:00","LONGIL","61762","25.86","2.2","0","1"
"2019/01/03 01:20:00","LONGIL","61762","30.04","2.12","-4.86","1"
"2019/01/03 01:25:00","LONGIL","61762","24.18","2.04","0","1"
"2019/01/03 01:30:00","LONGIL","61762","25.83","2.18","0","1"
"2019/01/03 01:35:00","LONGIL","61762","26.07","2.24","0","1"
"2019/01/03 01:40:00","LONGIL","61762","25.94","2.18","0","1"
"2019/01/03 01:45:00","LONGIL","61762","24.16","2.03","0","1"
"2019/01/03 01:50:00","LONGIL","61762","21.25","1.79","0","1"
"2019/01/03 01:55:00","LONGIL","61762","21.2","1.79","0","1"
"2019/01/03 02:00:00","LONGIL","61762","23.4","1.8","-2.46","1"
"2019/01/03 02:05:00","LONGIL","61762","23.81","1.77","-2.95","1"
"2019/01/03 02:10:00","LONGIL","61762","21.29","1.79","0","1"
"2019/01/03 02:15:00","LONGIL","61762","23.79","1.8","-2.83","1"
"2019/01/03 02:20:00","LONGIL","61762","24.14","2.03","0","1"
"2019/01/03 02:25:00","LONGIL","61762","23.52","1.96","0","1"
"2019/01/03 02:30:00","LONGIL","61762","24.12","1.99","0","1"
"2019/01/03 02:35:00","LONGIL","61762","26.07","2.15","0","1"
"2019/01/03 02:40:00","LONGIL","61762","25.34","2.07","0","1"
"2019/01/03 02:45:00","LONGIL","61762","21.33","1.76","0","1"
"2019/01/03 02:50:00","LONGIL","61762","23.48","1.94","0","1"
"2019/01/03 02:55:00","LONGIL","61762","23.48","1.94","0","1"
"2019/01/03 03:00:00","LONGIL","61762","23.72","1.73","-2.8","1"
"2019/01/03 03:05:00","LONGIL","61762","23.43","1.9","0","1"
"2019/01/03 03:10:00","LONGIL","61762","21.3","1.76","0","1"
"2019/01/03 03:15:00","LONGIL","61762","21.19","1.73","0","1"
"2019/01/03 03:20:00","LONGIL","61762","21.14","1.73","0","1"
"2019/01/03 03:25:00","LONGIL","61762","21.26","1.76","0","1"
"2019/01/03 03:30:00","LONGIL","61762","21.3","1.76","0","1"
"2019/01/03 03:35:00","LONGIL","61762","23.48","1.94","0","1"
"2019/01/03 03:40:00","LONGIL","61762","23.47","1.92","0","1"
"2019/01/03 03:45:00","LONGIL","61762","23.5","1.94","0","1"
"2019/01/03 03:50:00","LONGIL","61762","23.52","1.98","0","1"
"2019/01/03 03:55:00","LONGIL","61762","23.52","1.96","0","1"
"2019/01/03 04:00:00","LONGIL","61762","21.42","1.88","0","1"
"2019/01/03 04:05:00","LONGIL","61762","24.29","1.47","-7.82","1"
"2019/01/03 04:10:00","LONGIL","61762","24.3","1.45","-7.94","1"
"2019/01/03 04:15:00","LONGIL","61762","17.69","1.56","0","1"
"2019/01/03 04:20:00","LONGIL","61762","21.37","1.89","0","1"
"2019/01/03 04:25:00","LONGIL","61762","21.46","1.93","0","1"
"2019/01/03 04:30:00","LONGIL","61762","17.88","1.62","0","1"
"2019/01/03 04:35:00","LONGIL","61762","21.34","1.92","0","1"
"2019/01/03 04:40:00","LONGIL","61762","17.7","1.61","0","1"
"2019/01/03 04:45:00","LONGIL","61762","14.77","1.35","0","1"
"2019/01/03 04:50:00","LONGIL","61762","17.76","1.63","0","1"
"2019/01/03 04:55:00","LONGIL","61762","17.78","1.63","0","1"
"2019/01/03 05:00:00","LONGIL","61762","17.69","1.69","0","1"
"2019/01/03 05:05:00","LONGIL","61762","21.67","1.72","-4.7","1"
"2019/01/03 05:10:00","LONGIL","61762","24.43","1.65","-8.15","1"
"2019/01/03 05:15:00","LONGIL","61762","24.3","1.87","-6.4","1"
"2019/01/03 05:20:00","LONGIL","61762","23.45","2.51","0","1"
"2019/01/03 05:25:00","LONGIL","61762","24.03","2.27","-2.85","1"
"2019/01/03 05:30:00","LONGIL","61762","22.84","2.31","-1.45","1"
"2019/01/03 05:35:00","LONGIL","61762","22.37","2.1","-2.88","1"
"2019/01/03 05:40:00","LONGIL","61762","21.95","1.93","-4.33","1"
"2019/01/03 05:45:00","LONGIL","61762","22.45","2.15","-2.91","1"
"2019/01/03 05:50:00","LONGIL","61762","23.41","2.56","0","1"
"2019/01/03 05:55:00","LONGIL","61762","24.05","2.3","-2.85","1"
"2019/01/03 06:00:00","LONGIL","61762","19.52","1.58","-4.75","1"
"2019/01/03 06:05:00","LONGIL","61762","20.92","1.47","-7.4","1"
"2019/01/03 06:10:00","LONGIL","61762","25.13","1.41","-12.39","1"
"2019/01/03 06:15:00","LONGIL","61762","21.85","1.87","-4.62","1"
"2019/01/03 06:20:00","LONGIL","61762","27.3","2.34","-6.83","1"
"2019/01/03 06:25:00","LONGIL","61762","23.09","2.44","-1.74","1"
"2019/01/03 06:30:00","LONGIL","61762","22.65","2.25","-3.06","1"
"2019/01/03 06:35:00","LONGIL","61762","22.27","2.08","-4.17","1"
"2019/01/03 06:40:00","LONGIL","61762","26.24","2.43","-5.56","1"
"2019/01/03 06:45:00","LONGIL","61762","28.9","2.35","-8.86","1"
"2019/01/03 06:50:00","LONGIL","61762","28.87","2.25","-9.73","1"
"2019/01/03 06:55:00","LONGIL","61762","28.45","2.55","-6.89","1"
"2019/01/03 07:00:00","LONGIL","61762","28.29","2.19","-9.15","1"
"2019/01/03 07:05:00","LONGIL","61762","28.14","2.65","-4.44","1"
"2019/01/03 07:10:00","LONGIL","61762","25.58","2.9","-0.05","1"
"2019/01/03 07:15:00","LONGIL","61762","28.21","1.94","-10.74","1"
"2019/01/03 07:20:00","LONGIL","61762","26.92","2.15","-7.73","1"
"2019/01/03 07:25:00","LONGIL","61762","28.05","2.69","-4.55","1"
"2019/01/03 07:30:00","LONGIL","61762","29.5","3.37","-0.42","1"
"2019/01/03 07:35:00","LONGIL","61762","30.57","3.54","0","1"
"2019/01/03 07:40:00","LONGIL","61762","30.38","3.54","0","1"
"2019/01/03 07:45:00","LONGIL","61762","30.44","2.74","-6.5","1"
"2019/01/03 07:50:00","LONGIL","61762","30.41","2.9","-5.22","1"
"2019/01/03 07:55:00","LONGIL","61762","30.52","3.16","-3.64","1"
"2019/01/03 08:00:00","LONGIL","61762","30.14","3.51","0","1"
"2019/01/03 08:05:00","LONGIL","61762","30.09","3.48","0","1"
"2019/01/03 08:10:00","LONGIL","61762","30.14","3.51","0","1"
"2019/01/03 08:15:00","LONGIL","61762","30.06","3.47","-0.29","1"
"2019/01/03 08:20:00","LONGIL","61762","29.91","3.41","-0.86","1"
"2019/01/03 08:25:00","LONGIL","61762","30.26","3.55","0","1"
"2019/01/03 08:30:00","LONGIL","61762","30.23","3.5","0","1"
"2019/01/03 08:35:00","LONGIL","61762","30.39","3.57","0","1"
"2019/01/03 08:40:00","LONGIL","61762","30.46","3.58","0","1"
"2019/01/03 08:45:00","LONGIL","61762","30.26","3.5","0","1"
"2019/01/03 08:50:00","LONGIL","61762","30.18","3.47","0","1"
"2019/01/03 08:55:00","LONGIL","61762","30.29","3.53","0","1"
"2019/01/03 09:00:00","LONGIL","61762","30.46","3.6","0","1"
"2019/01/03 09:05:00","LONGIL","61762","30.49","3.58","0","1"
"2019/01/03 09:10:00","LONGIL","61762","30.98","3.61","0","1"
"2019/01/03 09:15:00","LONGIL","61762","30.49","3.56","0","1"
"2019/01/03 09:20:00","LONGIL","61762","31.51","3.6","0","1"
"2019/01/03 09:25:00","LONGIL","61762","30.98","3.54","0","1"
"2019/01/03 09:30:00","LONGIL","61762","30.37","3.54","0","1"
"2019/01/03 09:35:00","LONGIL","61762","30.24","3.53","0","1"
"2019/01/03 09:40:00","LONGIL","61762","30.4","3.54","0","1"
"2019/01/03 09:45:00","LONGIL","61762","30.4","3.57","0","1"
"2019/01/03 09:50:00","LONGIL","61762","30.63","3.52","0","1"
"2019/01/03 09:55:00","LONGIL","61762","31.96","3.6","0","1"
"2019/01/03 10:00:00","LONGIL","61762","30.17","3.54","0","1"
"2019/01/03 10:05:00","LONGIL","61762","30.14","3.49","0","1"
"2019/01/03 10:10:00","LONGIL","61762","30.14","3.51","0","1"
"2019/01/03 10:15:00","LONGIL","61762","29.22","3.38","0","1"
"2019/01/03 10:20:00","LONGIL","61762","28.55","3.33","0","1"
"2019/01/03 10:25:00","LONGIL","61762","27.63","3.18","0","1"
"2019/01/03 10:30:00","LONGIL","61762","27.59","3.17","0","1"
"2019/01/03 10:35:00","LONGIL","61762","26.87","3.13","0","1"
"2019/01/03 10:40:00","LONGIL","61762","27.1","3.18","0","1"
"2019/01/03 10:45:00","LONGIL","61762","27.61","3.26","0","1"
"2019/01/03 10:50:00","LONGIL","61762","27.63","3.29","0","1"
"2019/01/03 10:55:00","LONGIL","61762","26.97","3.19","0","1"
"2019/01/03 11:00:00","LONGIL","61762","26.91","3.22","0","1"
"2019/01/03 11:05:00","LONGIL","61762","27.69","3.21","-0.89","1"
"2019/01/03 11:10:00","LONGIL","61762","27.65","3.17","-1.54","1"
"2019/01/03 11:15:00","LONGIL","61762","27.03","3.34","0","1"
"2019/01/03 11:20:00","LONGIL","61762","26.93","3.33","0","1"
"2019/01/03 11:25:00","LONGIL","61762","26.69","3.22","-0.48","1"
"2019/01/03 11:30:00","LONGIL","61762","26.76","3.25","0","1"
"2019/01/03 11:35:00","LONGIL","61762","26.63","3.17","-0.45","1"
"2019/01/03 11:40:00","LONGIL","61762","26.78","3.22","-0.02","1"
"2019/01/03 11:45:00","LONGIL","61762","26.84","3.21","0","1"
"2019/01/03 11:50:00","LONGIL","61762","26.84","3.23","0","1"
"2019/01/03 11:55:00","LONGIL","61762","27.67","3.24","-0.58","1"
"2019/01/03 12:00:00","LONGIL","61762","27.73","3.27","-0.93","1"
"2019/01/03 12:05:00","LONGIL","61762","27.23","3.47","0","1"
"2019/01/03 12:10:00","LONGIL","61762","27.15","3.42","0","1"
"2019/01/03 12:15:00","LONGIL","61762","27.83","3.5","0","1"
"2019/01/03 12:20:00","LONGIL","61762","27.86","3.46","0","1"
"2019/01/03 12:25:00","LONGIL","61762","27.32","3.42","0","1"
"2019/01/03 12:30:00","LONGIL","61762","27.11","3.35","0","1"
"2019/01/03 12:35:00","LONGIL","61762","26.99","3.25","0","1"
"2019/01/03 12:40:00","LONGIL","61762","26.57","3.08","0","1"
"2019/01/03 12:45:00","LONGIL","61762","24.47","2.76","0","1"
"2019/01/03 12:50:00","LONGIL","61762","25.41","2.8","0","1"
"2019/01/03 12:55:00","LONGIL","61762","25.39","2.78","0","1"
"2019/01/03 13:00:00","LONGIL","61762","25.39","2.76","0","1"
"2019/01/03 13:05:00","LONGIL","61762","25.82","2.81","0","1"
"2019/01/03 13:10:00","LONGIL","61762","26.75","2.91","0","1"
"2019/01/03 13:15:00","LONGIL","61762","26.48","2.94","0","1"
"2019/01/03 13:20:00","LONGIL","61762","24.68","2.74","0","1"
"2019/01/03 13:25:00","LONGIL","61762","26.75","3.01","0","1"
"2019/01/03 13:30:00","LONGIL","61762","25.51","2.87","0","1"
"2019/01/03 13:35:00","LONGIL","61762","24.38","2.73","0","1"
"2019/01/03 13:40:00","LONGIL","61762","24.38","2.71","0","1"
"2019/01/03 13:45:00","LONGIL","61762","23.92","2.6","0","1"
"2019/01/03 13:50:00","LONGIL","61762","23.86","2.55","0","1"
"2019/01/03 13:55:00","LONGIL","61762","24.06","2.63","0","1"
"2019/01/03 14:00:00","LONGIL","61762","23.92","2.62","0","1"
"2019/01/03 14:05:00","LONGIL","61762","24.43","2.75","0","1"
"2019/01/03 14:10:00","LONGIL","61762","24.52","2.82","0","1"
"2019/01/03 14:15:00","LONGIL","61762","24.57","2.86","0","1"
"2019/01/03 14:20:00","LONGIL","61762","24.59","2.89","0","1"
"2019/01/03 14:25:00","LONGIL","61762","24.6","2.85","0","1"
"2019/01/03 14:30:00","LONGIL","61762","24.55","2.84","0","1"
"2019/01/03 14:35:00","LONGIL","61762","24.57","2.86","0","1"
"2019/01/03 14:40:00","LONGIL","61762","24.5","2.82","0","1"
"2019/01/03 14:45:00","LONGIL","61762","25.53","2.94","0","1"
"2019/01/03 14:50:00","LONGIL","61762","24.52","2.84","0","1"
"2019/01/03 14:55:00","LONGIL","61762","24.56","2.84","0","1"
"2019/01/03 15:00:00","LONGIL","61762","24.55","2.84","0","1"
"2019/01/03 15:05:00","LONGIL","61762","24.5","2.8","0","1"
"2019/01/03 15:10:00","LONGIL","61762","24.5","2.8","0","1"
"2019/01/03 15:15:00","LONGIL","61762","24.36","2.78","0","1"
"2019/01/03 15:20:00","LONGIL","61762","24","2.72","0","1"
"2019/01/03 15:25:00","LONGIL","61762","24.39","2.8","-0.01","1"
"2019/01/03 15:30:00","LONGIL","61762","24.57","2.86","-0.01","1"
"2019/01/03 15:35:00","LONGIL","61762","25.65","3.03","-0.01","1"
"2019/01/03 15:40:00","LONGIL","61762","24.54","2.84","0","1"
"2019/01/03 15:45:00","LONGIL","61762","24.49","2.82","0","1"
"2019/01/03 15:50:00","LONGIL","61762","24.28","2.79","0","1"
"2019/01/03 15:55:00","LONGIL","61762","23.75","2.66","0","1"
"2019/01/03 16:00:00","LONGIL","61762","24.39","2.71","0","1"
"2019/01/03 16:05:00","LONGIL","61762","28.77","3.22","0","1"
"2019/01/03 16:10:00","LONGIL","61762","29.28","3.32","0","1"
"2019/01/03 16:15:00","LONGIL","61762","29.84","3.48","0","1"
"2019/01/03 16:20:00","LONGIL","61762","30.41","3.59","0","1"
"2019/01/03 16:25:00","LONGIL","61762","30.54","3.61","0","1"
"2019/01/03 16:30:00","LONGIL","61762","30.41","3.64","0","1"
"2019/01/03 16:35:00","LONGIL","61762","32.33","3.74","0","1"
"2019/01/03 16:40:00","LONGIL","61762","32.04","3.71","0","1"
"2019/01/03 16:45:00","LONGIL","61762","31.41","3.73","0","1"
"2019/01/03 16:50:00","LONGIL","61762","31.96","3.85","0","1"
"2019/01/03 16:55:00","LONGIL","61762","38.57","3.99","-5.84","1"
"2019/01/03 17:00:00","LONGIL","61762","30.39","3.49","0","1"
"2019/01/03 17:05:00","LONGIL","61762","30.38","3.57","-0.35","1"
"2019/01/03 17:10:00","LONGIL","61762","30.63","3.68","-0.33","1"
"2019/01/03 17:15:00","LONGIL","61762","30.56","3.71","0","1"
"2019/01/03 17:20:00","LONGIL","61762","30.35","3.73","0","1"
"2019/01/03 17:25:00","LONGIL","61762","30.37","3.72","-0.05","1"
"2019/01/03 17:30:00","LONGIL","61762","26.02","3.08","0","1"
"2019/01/03 17:35:00","LONGIL","61762","27.63","3.28","0","1"
"2019/01/03 17:40:00","LONGIL","61762","27.6","3.26","0","1"
"2019/01/03 17:45:00","LONGIL","61762","27.69","3.29","0","1"
"2019/01/03 17:50:00","LONGIL","61762","30.25","3.62","0","1"
"2019/01/03 17:55:00","LONGIL","61762","30.25","3.62","0","1"
"2019/01/03 18:00:00","LONGIL","61762","26.14","3.23","0","1"
"2019/01/03 18:05:00","LONGIL","61762","26.64","3.33","0","1"
"2019/01/03 18:10:00","LONGIL","61762","26.6","3.27","0","1"
"2019/01/03 18:15:00","LONGIL","61762","95","11.45","0","1"
"2019/01/03 18:20:00","LONGIL","61762","53.53","6.62","0","1"
"2019/01/03 18:25:00","LONGIL","61762","53.58","6.58","0","1"
"2019/01/03 18:30:00","LONGIL","61762","25.82","3.21","0","1"
"2019/01/03 18:35:00","LONGIL","61762","25.82","3.15","0","1"
"2019/01/03 18:40:00","LONGIL","61762","25.22","3.1","0","1"
"2019/01/03 18:45:00","LONGIL","61762","25.79","3.15","0","1"
"2019/01/03 18:50:00","LONGIL","61762","25.38","3.14","0","1"
"2019/01/03 18:55:00","LONGIL","61762","25.22","3.1","0","1"
"2019/01/03 19:00:00","LONGIL","61762","30.4","3.2","-4.84","1"
"2019/01/03 19:05:00","LONGIL","61762","30.6","3.83","0","1"
"2019/01/03 19:10:00","LONGIL","61762","27.1","3.37","0","1"
"2019/01/03 19:15:00","LONGIL","61762","25.75","3.11","-0.55","1"
"2019/01/03 19:20:00","LONGIL","61762","25.89","3.09","-1.02","1"
"2019/01/03 19:25:00","LONGIL","61762","25.07","3.1","0","1"
"2019/01/03 19:30:00","LONGIL","61762","25.95","3.27","0","1"
"2019/01/03 19:35:00","LONGIL","61762","25.84","3.25","0","1"
"2019/01/03 19:40:00","LONGIL","61762","25.31","3.17","0","1"
"2019/01/03 19:45:00","LONGIL","61762","25.43","3.16","0","1"
"2019/01/03 19:50:00","LONGIL","61762","25.47","3.21","0","1"
"2019/01/03 19:55:00","LONGIL","61762","25.17","3.17","0","1"
"2019/01/03 20:00:00","LONGIL","61762","30.56","3.05","-6.16","1"
"2019/01/03 20:05:00","LONGIL","61762","25.75","3","-1.47","1"
"2019/01/03 20:10:00","LONGIL","61762","24.85","3.05","-0.45","1"
"2019/01/03 20:15:00","LONGIL","61762","24.85","3.13","0","1"
"2019/01/03 20:20:00","LONGIL","61762","27.44","3.41","0","1"
"2019/01/03 20:25:00","LONGIL","61762","25.57","3.16","0","1"
"2019/01/03 20:30:00","LONGIL","61762","24.13","3","0","1"
"2019/01/03 20:35:00","LONGIL","61762","23.97","2.98","0","1"
"2019/01/03 20:40:00","LONGIL","61762","23.88","2.93","0","1"
"2019/01/03 20:45:00","LONGIL","61762","23.86","2.89","0","1"
"2019/01/03 20:50:00","LONGIL","61762","23.82","2.89","0","1"
"2019/01/03 20:55:00","LONGIL","61762","23.7","2.86","0","1"
"2019/01/03 21:00:00","LONGIL","61762","24.16","2.91","0","1"
"2019/01/03 21:05:00","LONGIL","61762","26.82","3.21","0","1"
"2019/01/03 21:10:00","LONGIL","61762","30.8","3.76","0","1"
"2019/01/03 21:15:00","LONGIL","61762","24.78","3.08","0","1"
"2019/01/03 21:20:00","LONGIL","61762","23.81","2.96","0","1"
"2019/01/03 21:25:00","LONGIL","61762","23.83","2.96","0","1"
"2019/01/03 21:30:00","LONGIL","61762","22.1","2.66","0","1"
"2019/01/03 21:35:00","LONGIL","61762","21.55","2.58","0","1"
"2019/01/03 21:40:00","LONGIL","61762","21.43","2.58","0","1"
"2019/01/03 21:45:00","LONGIL","61762","21.45","2.53","0","1"
"2019/01/03 21:50:00","LONGIL","61762","21.53","2.53","0","1"
"2019/01/03 21:55:00","LONGIL","61762","21.51","2.54","0","1"
"2019/01/03 22:00:00","LONGIL","61762","27.91","2.74","-6.03","1"
"2019/01/03 22:05:00","LONGIL","61762","29.32","2.98","-5.48","1"
"2019/01/03 22:10:00","LONGIL","61762","23.6","2.81","0","1"
"2019/01/03 22:15:00","LONGIL","61762","25.7","3.04","0","1"
"2019/01/03 22:20:00","LONGIL","61762","23.96","2.85","0","1"
"2019/01/03 22:25:00","LONGIL","61762","23.89","2.82","0","1"
"2019/01/03 22:30:00","LONGIL","61762","23.91","2.88","0","1"
"2019/01/03 22:35:00","LONGIL","61762","23.72","2.82","0","1"
"2019/01/03 22:40:00","LONGIL","61762","21.83","2.58","0","1"
"2019/01/03 22:45:00","LONGIL","61762","22.18","2.13","-4.13","1"
"2019/01/03 22:50:00","LONGIL","61762","21.65","2.51","0","1"
"2019/01/03 22:55:00","LONGIL","61762","21.46","2.21","-2.25","1"
"2019/01/03 23:00:00","LONGIL","61762","23.21","2.63","-1.61","1"
"2019/01/03 23:05:00","LONGIL","61762","22.45","2.32","-4","1"
"2019/01/03 23:10:00","LONGIL","61762","22.3","2.24","-4.27","1"
"2019/01/03 23:15:00","LONGIL","61762","23.24","2.69","-1.58","1"
"2019/01/03 23:20:00","LONGIL","61762","21.88","2.7","-0.05","1"
"2019/01/03 23:25:00","LONGIL","61762","22.19","2.18","-4.33","1"
"2019/01/03 23:30:00","LONGIL","61762","22.17","2.16","-4.38","1"
"2019/01/03 23:35:00","LONGIL","61762","21.59","1.88","-5.97","1"
"2019/01/03 23:40:00","LONGIL","61762","22.16","2.15","-4.31","1"
"2019/01/03 23:45:00","LONGIL","61762","22.18","2.16","-4.29","1"
"2019/01/03 23:50:00","LONGIL","61762","21.68","2.59","0","1"
"2019/01/03 23:55:00","LONGIL","61762","22.11","2.1","-4.33","1"
"2019/01/04 00:00:00","LONGIL","61762","21.67","2.56","0","1"
"2019/01/04 00:05:00","LONGIL","61762","21.83","2.59","-0.15","1"
"2019/01/04 00:10:00","LONGIL","61762","21.6","2.54","0","1"
"2019/01/04 00:15:00","LONGIL","61762","21.94","2.63","0","1"
"2019/01/04 00:20:00","LONGIL","61762","21.86","2.57","-0.22","1"
"2019/01/04 00:25:00","LONGIL","61762","21.85","2.56","-0.2","1"
"2019/01/04 00:30:00","LONGIL","61762","21.92","2.62","-0.22","1"
"2019/01/04 00:35:00","LONGIL","61762","21.89","2.6","-0.2","1"
"2019/01/04 00:40:00","LONGIL","61762","21.78","2.57","-0.18","1"
"2019/01/04 00:45:00","LONGIL","61762","18.46","2.15","0","1"
"2019/01/04 00:50:00","LONGIL","61762","18.4","2.13","0","1"
"2019/01/04 00:55:00","LONGIL","61762","18.34","2.11","0","1"
"2019/01/04 01:00:00","LONGIL","61762","21.71","2.48","0","1"
"2019/01/04 01:05:00","LONGIL","61762","23.92","2.68","0","1"
"2019/01/04 01:10:00","LONGIL","61762","21.69","2.41","0","1"
"2019/01/04 01:15:00","LONGIL","61762","21.71","2.38","-0.29","1"
"2019/01/04 01:20:00","LONGIL","61762","28.45","2.12","-8.77","1"
"2019/01/04 01:25:00","LONGIL","61762","26.57","2.18","-6.41","1"
"2019/01/04 01:30:00","LONGIL","61762","23.96","2.26","-3.21","1"
"2019/01/04 01:35:00","LONGIL","61762","20.72","1.94","-2.98","1"
"2019/01/04 01:40:00","LONGIL","61762","21.6","2.35","-0.27","1"
"2019/01/04 01:45:00","LONGIL","61762","21.25","2.33","0","1"
"2019/01/04 01:50:00","LONGIL","61762","20.62","1.94","-2.93","1"
"2019/01/04 01:55:00","LONGIL","61762","20.61","1.93","-2.97","1"
"2019/01/04 02:00:00","LONGIL","61762","23.96","1.94","-6.85","1"
"2019/01/04 02:05:00","LONGIL","61762","22.46","2.07","-4.85","1"
"2019/01/04 02:10:00","LONGIL","61762","18.32","2.12","0","1"
"2019/01/04 02:15:00","LONGIL","61762","18.27","2.09","0","1"
"2019/01/04 02:20:00","LONGIL","61762","18.23","2.07","0","1"
"2019/01/04 02:25:00","LONGIL","61762","21.29","2.42","0","1"
"2019/01/04 02:30:00","LONGIL","61762","21.63","2.42","-0.29","1"
"2019/01/04 02:35:00","LONGIL","61762","21.62","2.42","-0.31","1"
"2019/01/04 02:40:00","LONGIL","61762","22.14","1.97","-4.76","1"
"2019/01/04 02:45:00","LONGIL","61762","22.14","1.97","-4.74","1"
"2019/01/04 02:50:00","LONGIL","61762","23.96","1.91","-6.99","1"
"2019/01/04 02:55:00","LONGIL","61762","18.2","2.05","0","1"
"2019/01/04 03:00:00","LONGIL","61762","28.45","2.02","-8.9","1"
"2019/01/04 03:05:00","LONGIL","61762","27.48","1.53","-11.5","1"
"2019/01/04 03:10:00","LONGIL","61762","26.82","1.34","-12.95","1"
"2019/01/04 03:15:00","LONGIL","61762","18.01","1.79","-0.05","1"
"2019/01/04 03:20:00","LONGIL","61762","24.28","0.21","-22.21","1"
"2019/01/04 03:25:00","LONGIL","61762","23.9","0.06","-23.34","1"
"2019/01/04 03:30:00","LONGIL","61762","23.83","0.03","-23.54","1"
"2019/01/04 03:35:00","LONGIL","61762","5.26","0.33","-2.05","1"
"2019/01/04 03:40:00","LONGIL","61762","23.83","0.03","-23.54","1"
"2019/01/04 03:45:00","LONGIL","61762","23.83","0.03","-23.54","1"
"2019/01/04 03:50:00","LONGIL","61762","23.83","0.03","-23.54","1"
"2019/01/04 03:55:00","LONGIL","61762","23.83","0.03","-23.54","1"
"2019/01/04 04:00:00","LONGIL","61762","3.51","0.38","0","1"
"2019/01/04 04:05:00","LONGIL","61762","30.78","3.4","0","1"
"2019/01/04 04:10:00","LONGIL","61762","27.3","3.03","0","1"
"2019/01/04 04:15:00","LONGIL","61762","20.96","2.35","0","1"
"2019/01/04 04:20:00","LONGIL","61762","24.2","2.26","-3.84","1"
"2019/01/04 04:25:00","LONGIL","61762","26.7","2.21","-6.85","1"
"2019/01/04 04:30:00","LONGIL","61762","22.74","2.32","-2.01","1"
"2019/01/04 04:35:00","LONGIL","61762","21.52","2.35","-0.55","1"
"2019/01/04 04:40:00","LONGIL","61762","23.51","2.63","0","1"
"2019/01/04 04:45:00","LONGIL","61762","26.96","2.65","-2.95","1"
"2019/01/04 04:50:00","LONGIL","61762","27.22","2.73","-1.94","1"
"2019/01/04 04:55:00","LONGIL","61762","30.64","3.28","0","1"
"2019/01/04 05:00:00","LONGIL","61762","16.17","0.03","-15.87","1"
"2019/01/04 05:05:00","LONGIL","61762","21.64","0.03","-21.34","1"
"2019/01/04 05:10:00","LONGIL","61762","22.53","0.03","-22.23","1"
"2019/01/04 05:15:00","LONGIL","61762","20.92","2.05","-2.02","1"
"2019/01/04 05:20:00","LONGIL","61762","24.14","1.54","-9.66","1"
"2019/01/04 05:25:00","LONGIL","61762","22.91","1.57","-8.22","1"
"2019/01/04 05:30:00","LONGIL","61762","21.22","1.66","-5.98","1"
"2019/01/04 05:35:00","LONGIL","61762","21.05","1.96","-3.44","1"
"2019/01/04 05:40:00","LONGIL","61762","22.03","1.95","-4.65","1"
"2019/01/04 05:45:00","LONGIL","61762","21.65","2.35","-0.51","1"
"2019/01/04 05:50:00","LONGIL","61762","22.06","1.94","-4.73","1"
"2019/01/04 05:55:00","LONGIL","61762","26.96","1.79","-10.74","1"
"2019/01/04 06:00:00","LONGIL","61762","19.57","0.17","-18.04","1"
"2019/01/04 06:05:00","LONGIL","61762","24.55","-0.75","-30.94","1"
"2019/01/04 06:10:00","LONGIL","61762","25.13","-0.41","-28.67","1"
"2019/01/04 06:15:00","LONGIL","61762","22.45","2.74","0","1"
"2019/01/04 06:20:00","LONGIL","61762","24.36","2.25","-6.27","1"
"2019/01/04 06:25:00","LONGIL","61762","24.42","2.3","-6.27","1"
"2019/01/04 06:30:00","LONGIL","61762","24.16","2.19","-7","1"
"2019/01/04 06:35:00","LONGIL","61762","24.45","2.35","-6.23","1"
"2019/01/04 06:40:00","LONGIL","61762","21.48","2.56","-1.98","1"
"2019/01/04 06:45:00","LONGIL","61762","27.26","2.7","-6.67","1"
"2019/01/04 06:50:00","LONGIL","61762","30.55","3.12","-6.75","1"
"2019/01/04 06:55:00","LONGIL","61762","28.29","3.73","0","1"
"2019/01/04 07:00:00","LONGIL","61762","26.62","0.04","-26.31","1"
"2019/01/04 07:05:00","LONGIL","61762","24.81","0.27","-22.81","1"
"2019/01/04 07:10:00","LONGIL","61762","25.63","1.45","-15.08","1"
"2019/01/04 07:15:00","LONGIL","61762","25.12","1.43","-14.55","1"
"2019/01/04 07:20:00","LONGIL","61762","26.26","0.04","-25.95","1"
"2019/01/04 07:25:00","LONGIL","61762","25.81","0.23","-24.09","1"
"2019/01/04 07:30:00","LONGIL","61762","26.17","2.38","-8.8","1"
"2019/01/04 07:35:00","LONGIL","61762","25.66","2.94","-4.2","1"
"2019/01/04 07:40:00","LONGIL","61762","25.64","2.95","-4.28","1"
"2019/01/04 07:45:00","LONGIL","61762","25.68","2.97","-4.29","1"
"2019/01/04 07:50:00","LONGIL","61762","26.4","2.39","-9.09","1"
"2019/01/04 07:55:00","LONGIL","61762","26.01","2.78","-5.96","1"
"2019/01/04 08:00:00","LONGIL","61762","27.36","3.05","-5.74","1"
"2019/01/04 08:05:00","LONGIL","61762","28.75","3.46","-4.46","1"
